vr	encoder
4.094	-0.060
4.091	-0.059
4.095	-0.055
4.095	-0.059
4.094	-0.059
4.089	-0.063
4.089	-0.059
4.091	-0.060
4.093	-0.057
4.095	-0.059
4.091	-0.059
4.091	-0.060
4.089	-0.064
4.093	-0.061
4.093	-0.060
4.095	-0.055
4.093	-0.056
4.089	-0.059
4.090	-0.064
4.089	-0.059
4.091	-0.059
4.093	-0.057
4.095	-0.059
4.093	-0.059
4.089	-0.059
4.089	-0.063
4.089	-0.059
4.093	-0.056
4.095	-0.056
4.095	-0.059
4.091	-0.059
4.094	-0.061
4.089	-0.059
4.091	-0.059
4.091	-0.056
4.094	-0.056
4.095	-0.059
4.094	-0.059
4.089	-0.061
4.089	-0.059
4.091	-0.059
4.091	-0.056
4.095	-0.059
4.095	-0.060
4.091	-0.063
4.090	-0.063
4.089	-0.059
4.093	-0.057
4.091	-0.057
4.095	-0.059
4.093	-0.059
4.091	-0.063
4.089	-0.064
4.089	-0.059
4.091	-0.059
4.095	-0.057
4.095	-0.059
4.091	-0.063
4.091	-0.059
4.089	-0.063
4.091	-0.060
4.095	-0.059
4.094	-0.055
4.093	-0.055
4.091	-0.059
4.089	-0.063
4.093	-0.061
4.093	-0.059
4.095	-0.059
4.095	-0.056
4.091	-0.060
4.093	-0.064
4.089	-0.061
4.089	-0.060
4.091	-0.059
4.094	-0.057
4.095	-0.059
4.091	-0.059
4.091	-0.059
4.091	-0.061
4.091	-0.059
4.095	-0.060
4.095	-0.057
4.093	-0.057
4.089	-0.059
4.089	-0.063
4.093	-0.064
4.093	-0.059
4.095	-0.057
4.095	-0.059
4.093	-0.059
4.094	-0.061
4.089	-0.063
4.091	-0.059
4.091	-0.057
4.094	-0.057
4.095	-0.059
4.091	-0.059
4.093	-0.061
4.089	-0.059
4.091	-0.059
4.093	-0.056
4.095	-0.057
4.095	-0.059
4.091	-0.061
4.089	-0.064
4.089	-0.059
4.091	-0.059
4.095	-0.059
4.095	-0.057
4.091	-0.059
4.089	-0.059
4.091	-0.064
4.090	-0.059
4.095	-0.059
4.094	-0.057
4.091	-0.056
4.094	-0.060
4.089	-0.061
4.089	-0.060
4.091	-0.059
4.091	-0.056
4.095	-0.055
4.091	-0.059
4.091	-0.061
4.089	-0.063
4.089	-0.059
4.091	-0.059
4.095	-0.057
4.095	-0.059
4.094	-0.059
4.091	-0.064
4.089	-0.061
4.091	-0.059
4.093	-0.057
4.095	-0.059
4.091	-0.059
4.091	-0.063
4.089	-0.064
4.089	-0.060
4.091	-0.059
4.095	-0.057
4.094	-0.059
4.091	-0.061
4.091	-0.063
4.089	-0.061
4.091	-0.060
4.091	-0.055
4.095	-0.055
4.093	-0.060
4.091	-0.061
4.089	-0.060
4.089	-0.059
4.090	-0.057
4.095	-0.057
4.095	-0.059
4.093	-0.059
4.090	-0.064
4.089	-0.059
4.091	-0.059
4.093	-0.056
4.095	-0.059
4.091	-0.059
4.091	-0.061
4.090	-0.064
4.089	-0.059
4.091	-0.056
4.095	-0.056
4.094	-0.059
4.091	-0.057
4.089	-0.061
4.089	-0.059
4.091	-0.059
4.093	-0.057
4.094	-0.059
4.091	-0.059
4.089	-0.060
4.089	-0.061
4.089	-0.059
4.091	-0.056
4.095	-0.057
4.094	-0.060
4.091	-0.059
4.088	-0.063
4.089	-0.059
4.091	-0.059
4.095	-0.057
4.091	-0.056
4.091	-0.059
4.089	-0.059
4.089	-0.061
4.091	-0.060
4.095	-0.059
4.095	-0.056
4.091	-0.057
4.091	-0.059
4.089	-0.061
4.089	-0.059
4.091	-0.057
4.091	-0.055
4.094	-0.057
4.093	-0.060
4.091	-0.061
4.089	-0.061
4.089	-0.059
4.093	-0.056
4.095	-0.057
4.095	-0.059
4.093	-0.059
4.089	-0.064
4.089	-0.059
4.091	-0.059
4.095	-0.056
4.095	-0.059
4.093	-0.059
4.089	-0.064
4.089	-0.061
4.091	-0.059
4.093	-0.059
4.095	-0.056
4.093	-0.059
4.091	-0.061
4.089	-0.061
4.093	-0.059
4.091	-0.059
4.095	-0.057
4.091	-0.057
4.093	-0.059
4.089	-0.061
4.089	-0.059
4.091	-0.059
4.095	-0.055
4.095	-0.059
4.091	-0.059
4.091	-0.061
4.089	-0.063
4.091	-0.059
4.093	-0.057
4.094	-0.055
4.095	-0.059
4.091	-0.060
4.089	-0.061
4.089	-0.059
4.090	-0.060
4.095	-0.057
4.095	-0.059
4.093	-0.059
4.090	-0.063
4.089	-0.059
4.093	-0.059
4.091	-0.056
4.095	-0.057
4.093	-0.059
4.094	-0.061
4.089	-0.059
4.089	-0.059
4.093	-0.056
4.095	-0.056
4.095	-0.060
4.091	-0.061
4.089	-0.061
4.089	-0.059
4.094	-0.059
4.095	-0.057
4.095	-0.059
4.091	-0.064
4.091	-0.063
4.089	-0.061
4.091	-0.059
4.091	-0.057
4.095	-0.055
4.091	-0.060
4.091	-0.064
4.089	-0.064
4.089	-0.059
4.090	-0.057
4.095	-0.056
4.095	-0.059
4.091	-0.061
4.089	-0.061
4.089	-0.059
4.091	-0.060
4.095	-0.056
4.095	-0.059
4.093	-0.060
4.091	-0.064
4.089	-0.063
4.091	-0.059
4.091	-0.057
4.095	-0.057
4.091	-0.059
4.091	-0.061
4.089	-0.063
4.089	-0.059
4.093	-0.059
4.095	-0.055
4.095	-0.059
4.091	-0.059
4.091	-0.064
4.089	-0.059
4.091	-0.060
4.090	-0.056
4.095	-0.057
4.095	-0.059
4.090	-0.059
4.089	-0.061
4.089	-0.061
4.091	-0.059
4.091	-0.059
4.095	-0.059
4.091	-0.059
4.093	-0.064
4.089	-0.059
4.091	-0.059
4.091	-0.056
4.095	-0.059
4.095	-0.059
4.091	-0.059
4.090	-0.061
4.091	-0.064
4.090	-0.059
4.095	-0.056
4.095	-0.060
4.091	-0.059
4.093	-0.061
4.089	-0.059
4.091	-0.059
4.093	-0.056
4.095	-0.057
4.091	-0.059
4.091	-0.064
4.089	-0.063
4.089	-0.059
4.091	-0.060
4.094	-0.056
4.095	-0.059
4.093	-0.060
4.089	-0.059
4.089	-0.064
4.091	-0.059
4.095	-0.059
4.095	-0.056
4.091	-0.057
4.089	-0.059
4.089	-0.063
4.091	-0.061
4.091	-0.059
4.094	-0.059
4.091	-0.056
4.091	-0.059
4.089	-0.059
4.089	-0.063
4.093	-0.064
4.095	-0.059
4.093	-0.056
4.091	-0.056
4.089	-0.059
4.090	-0.064
4.091	-0.063
4.091	-0.059
4.094	-0.059
4.095	-0.057
4.091	-0.059
4.089	-0.059
4.089	-0.063
4.093	-0.061
4.091	-0.059
4.095	-0.057
4.091	-0.057
4.091	-0.059
4.089	-0.060
4.089	-0.061
4.091	-0.059
4.095	-0.059
4.095	-0.056
4.094	-0.056
4.089	-0.057
4.089	-0.064
4.091	-0.061
4.093	-0.059
4.097	-0.055
4.093	-0.056
4.093	-0.059
4.089	-0.061
4.093	-0.061
4.091	-0.059
4.095	-0.056
4.091	-0.056
4.093	-0.059
4.089	-0.059
4.089	-0.061
4.091	-0.059
4.094	-0.059
4.095	-0.057
4.091	-0.056
4.091	-0.059
4.089	-0.063
4.091	-0.061
4.091	-0.060
4.095	-0.056
4.091	-0.057
4.089	-0.059
4.089	-0.061
4.089	-0.063
4.095	-0.059
4.095	-0.059
4.091	-0.056
4.091	-0.059
4.089	-0.059
4.089	-0.063
4.091	-0.059
4.091	-0.060
4.095	-0.056
4.093	-0.059
4.089	-0.060
4.089	-0.061
4.090	-0.061
4.091	-0.059
4.095	-0.055
4.095	-0.057
4.091	-0.059
4.089	-0.059
4.091	-0.061
4.091	-0.060
4.095	-0.060
4.095	-0.056
4.091	-0.059
4.093	-0.059
4.089	-0.063
4.091	-0.063
4.095	-0.059
4.094	-0.056
4.093	-0.055
4.093	-0.059
4.089	-0.061
4.093	-0.063
4.091	-0.059
4.095	-0.059
4.095	-0.056
4.091	-0.059
4.089	-0.059
4.089	-0.064
4.091	-0.061
4.095	-0.059
4.095	-0.057
4.094	-0.055
4.091	-0.059
4.089	-0.061
4.091	-0.064
4.091	-0.059
4.094	-0.060
4.090	-0.057
4.091	-0.060
4.089	-0.059
4.089	-0.061
4.093	-0.059
4.095	-0.059
4.094	-0.056
4.091	-0.056
4.089	-0.059
4.089	-0.064
4.090	-0.063
4.091	-0.059
4.095	-0.057
4.094	-0.057
4.091	-0.059
4.089	-0.059
4.089	-0.063
4.091	-0.060
4.095	-0.060
4.094	-0.057
4.091	-0.056
4.091	-0.059
4.089	-0.063
4.093	-0.063
4.091	-0.060
4.095	-0.059
4.095	-0.056
4.091	-0.059
4.091	-0.063
4.089	-0.064
4.089	-0.059
4.093	-0.059
4.091	-0.059
4.091	-0.057
4.091	-0.059
4.088	-0.060
4.089	-0.060
4.091	-0.060
4.091	-0.057
4.095	-0.057
4.091	-0.060
4.094	-0.061
4.089	-0.063
4.089	-0.059
4.093	-0.059
4.095	-0.057
4.095	-0.059
4.091	-0.059
4.093	-0.064
4.089	-0.060
4.094	-0.059
4.091	-0.059
4.095	-0.057
4.091	-0.057
4.091	-0.060
4.089	-0.059
4.089	-0.063
4.091	-0.060
4.095	-0.059
4.095	-0.056
4.091	-0.056
4.089	-0.059
4.089	-0.061
4.090	-0.061
4.091	-0.059
4.095	-0.059
4.091	-0.056
4.093	-0.059
4.089	-0.059
4.089	-0.063
4.093	-0.059
4.091	-0.056
4.095	-0.057
4.095	-0.059
4.091	-0.059
4.089	-0.063
4.089	-0.059
4.091	-0.059
4.093	-0.056
4.095	-0.056
4.091	-0.059
4.091	-0.061
4.089	-0.063
4.089	-0.063
4.091	-0.059
4.095	-0.059
4.091	-0.057
4.091	-0.059
4.089	-0.059
4.089	-0.063
4.091	-0.061
4.091	-0.060
4.095	-0.057
4.091	-0.056
4.093	-0.059
4.089	-0.059
4.089	-0.061
4.091	-0.059
4.091	-0.055
4.095	-0.057
4.095	-0.059
4.091	-0.059
4.089	-0.061
4.090	-0.059
4.091	-0.060
4.095	-0.056
4.095	-0.059
4.091	-0.059
4.091	-0.064
4.089	-0.063
4.090	-0.060
4.091	-0.059
4.095	-0.056
4.095	-0.059
4.091	-0.059
4.091	-0.061
4.089	-0.063
4.091	-0.059
4.091	-0.059
4.095	-0.056
4.095	-0.059
4.093	-0.059
4.091	-0.061
4.089	-0.061
4.093	-0.059
4.093	-0.059
4.091	-0.056
4.091	-0.057
4.089	-0.059
4.089	-0.061
4.093	-0.063
4.091	-0.060
4.095	-0.060
4.094	-0.057
4.091	-0.059
4.091	-0.061
4.089	-0.061
4.089	-0.060
4.091	-0.059
4.091	-0.056
4.095	-0.056
4.091	-0.059
4.091	-0.059
4.089	-0.063
4.090	-0.060
4.095	-0.059
4.095	-0.057
4.093	-0.057
4.093	-0.059
4.089	-0.059
4.093	-0.061
4.091	-0.059
4.095	-0.059
4.095	-0.056
4.091	-0.060
4.090	-0.059
4.089	-0.061
4.091	-0.064
4.095	-0.059
4.095	-0.056
4.095	-0.056
4.091	-0.059
4.089	-0.059
4.093	-0.063
4.091	-0.059
4.095	-0.059
4.095	-0.057
4.093	-0.059
4.089	-0.059
4.089	-0.061
4.090	-0.064
4.091	-0.059
4.094	-0.059
4.091	-0.057
4.093	-0.059
4.089	-0.059
4.089	-0.063
4.093	-0.061
4.091	-0.059
4.095	-0.057
4.091	-0.057
4.091	-0.059
4.089	-0.059
4.088	-0.061
4.091	-0.060
4.095	-0.059
4.095	-0.056
4.091	-0.057
4.090	-0.059
4.089	-0.063
4.091	-0.061
4.091	-0.060
4.095	-0.059
4.094	-0.056
4.091	-0.059
4.091	-0.061
4.089	-0.061
4.093	-0.059
4.091	-0.056
4.095	-0.059
4.091	-0.059
4.091	-0.061
4.089	-0.063
4.089	-0.059
4.091	-0.056
4.095	-0.057
4.095	-0.059
4.090	-0.061
4.089	-0.061
4.089	-0.059
4.091	-0.055
4.095	-0.056
4.095	-0.059
4.091	-0.059
4.089	-0.064
4.089	-0.059
4.093	-0.057
4.091	-0.056
4.094	-0.059
4.091	-0.059
4.091	-0.061
4.089	-0.061
4.089	-0.059
4.091	-0.059
4.095	-0.056
4.095	-0.059
4.091	-0.059
4.088	-0.061
4.089	-0.059
4.091	-0.059
4.095	-0.057
4.091	-0.056
4.091	-0.059
4.089	-0.060
4.091	-0.063
4.093	-0.059
4.093	-0.056
4.095	-0.056
4.095	-0.060
4.091	-0.059
4.089	-0.063
4.089	-0.059
4.093	-0.057
4.094	-0.056
4.095	-0.059
4.093	-0.059
4.091	-0.063
4.089	-0.061
4.091	-0.060
4.091	-0.056
4.095	-0.057
4.095	-0.059
4.091	-0.059
4.089	-0.061
4.089	-0.060
4.091	-0.060
4.095	-0.057
4.095	-0.059
4.091	-0.059
4.091	-0.061
4.089	-0.059
4.091	-0.059
4.091	-0.059
4.091	-0.056
4.094	-0.055
4.089	-0.059
4.089	-0.061
4.089	-0.059
4.091	-0.059
4.095	-0.056
4.094	-0.059
4.091	-0.059
4.089	-0.061
4.089	-0.059
4.093	-0.060
4.091	-0.055
4.095	-0.059
4.091	-0.059
4.091	-0.063
4.089	-0.061
4.091	-0.059
4.093	-0.056
4.095	-0.056
4.094	-0.059
4.091	-0.059
4.089	-0.061
4.088	-0.063
4.090	-0.059
4.091	-0.055
4.095	-0.056
4.091	-0.059
4.089	-0.059
4.089	-0.061
4.091	-0.059
4.095	-0.059
4.095	-0.056
4.091	-0.056
4.089	-0.060
4.089	-0.063
4.091	-0.063
4.091	-0.060
4.095	-0.059
4.091	-0.057
4.091	-0.059
4.089	-0.059
4.089	-0.063
4.093	-0.059
4.091	-0.057
4.094	-0.055
4.093	-0.060
4.091	-0.063
4.089	-0.063
4.089	-0.059
4.091	-0.059
4.095	-0.056
4.095	-0.059
4.091	-0.063
4.088	-0.063
4.089	-0.060
4.093	-0.059
4.095	-0.056
4.095	-0.059
4.091	-0.059
4.093	-0.063
4.089	-0.061
4.093	-0.059
4.091	-0.056
4.095	-0.056
4.095	-0.059
4.091	-0.064
4.089	-0.063
4.089	-0.060
4.091	-0.059
4.095	-0.056
4.091	-0.057
4.091	-0.059
4.090	-0.059
4.091	-0.061
4.091	-0.059
4.095	-0.059
4.091	-0.057
4.093	-0.059
4.089	-0.059
4.089	-0.063
4.091	-0.061
4.095	-0.059
4.095	-0.057
4.093	-0.057
4.091	-0.059
4.089	-0.064
4.091	-0.064
4.095	-0.059
4.094	-0.059
4.095	-0.057
4.089	-0.059
4.089	-0.059
4.089	-0.061
4.093	-0.059
4.095	-0.059
4.095	-0.057
4.093	-0.055
4.089	-0.059
4.090	-0.063
4.091	-0.061
4.090	-0.059
4.095	-0.057
4.091	-0.057
4.089	-0.059
4.089	-0.061
4.091	-0.064
4.091	-0.059
4.095	-0.059
4.095	-0.056
4.094	-0.059
4.089	-0.060
4.091	-0.063
4.091	-0.063
4.095	-0.059
4.095	-0.056
4.091	-0.057
4.089	-0.059
4.089	-0.064
4.089	-0.059
4.094	-0.059
4.091	-0.059
4.091	-0.055
4.091	-0.060
4.089	-0.060
4.089	-0.061
4.093	-0.059
4.095	-0.060
4.095	-0.056
4.095	-0.059
4.091	-0.059
4.089	-0.063
4.089	-0.059
4.094	-0.057
4.095	-0.057
4.095	-0.059
4.091	-0.059
4.089	-0.063
4.089	-0.059
4.091	-0.056
4.095	-0.055
4.095	-0.059
4.091	-0.059
4.091	-0.063
4.089	-0.059
4.090	-0.059
4.091	-0.056
4.095	-0.059
4.095	-0.059
4.091	-0.063
4.089	-0.064
4.089	-0.060
4.091	-0.059
4.095	-0.057
4.094	-0.060
4.091	-0.059
4.091	-0.061
4.089	-0.063
4.089	-0.060
4.091	-0.059
4.095	-0.056
4.095	-0.057
4.091	-0.060
4.089	-0.060
4.091	-0.061
4.091	-0.059
4.095	-0.059
4.094	-0.057
4.091	-0.057
4.091	-0.059
4.089	-0.063
4.094	-0.063
4.091	-0.059
4.095	-0.056
4.093	-0.056
4.093	-0.060
4.089	-0.063
4.089	-0.061
4.093	-0.060
4.095	-0.059
4.093	-0.056
4.091	-0.059
4.089	-0.059
4.089	-0.061
4.093	-0.059
4.095	-0.059
4.093	-0.057
4.091	-0.057
4.091	-0.059
4.089	-0.061
4.091	-0.061
4.095	-0.059
4.094	-0.055
4.091	-0.057
4.091	-0.059
4.089	-0.061
4.089	-0.061
4.091	-0.059
4.095	-0.060
4.095	-0.059
4.091	-0.059
4.091	-0.061
4.089	-0.059
4.091	-0.060
4.091	-0.056
4.095	-0.056
4.095	-0.056
4.091	-0.059
4.089	-0.061
4.093	-0.061
4.091	-0.060
4.095	-0.057
4.091	-0.056
4.091	-0.059
4.089	-0.059
4.089	-0.064
4.091	-0.059
4.095	-0.059
4.094	-0.057
4.091	-0.059
4.089	-0.059
4.091	-0.061
4.091	-0.060
4.095	-0.059
4.091	-0.056
4.091	-0.056
4.091	-0.059
4.089	-0.063
4.090	-0.061
4.090	-0.059
4.095	-0.056
4.094	-0.059
4.091	-0.059
4.089	-0.061
4.089	-0.059
4.091	-0.060
4.091	-0.057
4.095	-0.056
4.091	-0.059
4.089	-0.059
4.089	-0.063
4.091	-0.059
4.091	-0.057
4.095	-0.057
4.095	-0.055
4.089	-0.059
4.089	-0.061
4.091	-0.064
4.093	-0.059
4.095	-0.057
4.091	-0.057
4.091	-0.059
4.089	-0.064
4.089	-0.061
4.091	-0.059
4.094	-0.059
4.095	-0.057
4.091	-0.059
4.089	-0.059
4.093	-0.063
4.091	-0.059
4.095	-0.060
4.095	-0.057
4.094	-0.057
4.093	-0.059
4.089	-0.061
4.091	-0.061
4.091	-0.059
4.093	-0.057
4.095	-0.059
4.090	-0.060
4.091	-0.061
4.089	-0.064
4.093	-0.059
4.090	-0.060
4.095	-0.057
4.094	-0.059
4.091	-0.059
4.089	-0.064
4.089	-0.059
4.090	-0.059
4.090	-0.057
4.095	-0.060
4.091	-0.059
4.089	-0.059
4.089	-0.063
4.091	-0.061
4.095	-0.059
4.095	-0.056
4.091	-0.056
4.091	-0.059
4.089	-0.064
4.090	-0.061
4.094	-0.059
4.095	-0.059
4.091	-0.057
4.091	-0.059
4.091	-0.061
4.089	-0.059
4.091	-0.059
4.093	-0.056
4.095	-0.059
4.095	-0.059
4.091	-0.061
4.089	-0.063
4.089	-0.059
4.091	-0.059
4.095	-0.057
4.095	-0.059
4.093	-0.059
4.089	-0.059
4.091	-0.063
4.091	-0.060
4.095	-0.059
4.095	-0.055
4.091	-0.060
4.089	-0.059
4.090	-0.063
4.093	-0.059
4.095	-0.059
4.095	-0.057
4.091	-0.056
4.089	-0.059
4.089	-0.061
4.091	-0.061
4.091	-0.059
4.095	-0.059
4.091	-0.057
4.094	-0.059
4.089	-0.059
4.093	-0.063
4.091	-0.059
4.095	-0.059
4.095	-0.057
4.093	-0.056
4.089	-0.060
4.089	-0.061
4.091	-0.061
4.091	-0.060
4.097	-0.056
4.093	-0.056
4.091	-0.059
4.089	-0.063
4.093	-0.063
4.095	-0.059
4.095	-0.056
4.095	-0.059
4.091	-0.060
4.091	-0.061
4.089	-0.059
4.093	-0.059
4.091	-0.056
4.095	-0.056
4.091	-0.059
4.091	-0.063
4.089	-0.063
4.089	-0.059
4.093	-0.059
4.094	-0.056
4.091	-0.056
4.091	-0.059
4.089	-0.061
4.090	-0.059
4.093	-0.059
4.093	-0.057
4.095	-0.059
4.091	-0.059
4.091	-0.064
4.089	-0.063
4.091	-0.059
4.091	-0.057
4.097	-0.057
4.091	-0.059
4.091	-0.061
4.089	-0.059
4.091	-0.059
4.091	-0.057
4.095	-0.057
4.095	-0.056
4.089	-0.059
4.089	-0.061
4.091	-0.063
4.091	-0.059
4.095	-0.056
4.091	-0.055
4.091	-0.059
4.089	-0.059
4.091	-0.063
4.095	-0.061
4.095	-0.059
4.095	-0.057
4.091	-0.059
4.089	-0.059
4.089	-0.061
4.091	-0.064
4.095	-0.060
4.094	-0.055
4.093	-0.056
4.090	-0.059
4.089	-0.061
4.091	-0.063
4.094	-0.059
4.094	-0.055
4.091	-0.056
4.090	-0.059
4.089	-0.061
4.090	-0.060
4.091	-0.061
4.094	-0.056
4.094	-0.057
4.089	-0.059
4.089	-0.061
4.091	-0.061
4.091	-0.059
4.095	-0.059
4.095	-0.056
4.091	-0.059
4.089	-0.059
4.089	-0.061
4.091	-0.059
4.091	-0.061
4.094	-0.057
4.093	-0.057
4.089	-0.059
4.088	-0.061
4.091	-0.063
4.093	-0.060
4.094	-0.057
4.091	-0.056
4.091	-0.059
4.089	-0.060
4.089	-0.064
4.091	-0.059
4.091	-0.057
4.095	-0.057
4.093	-0.060
4.091	-0.064
4.089	-0.061
4.090	-0.059
4.091	-0.060
4.094	-0.055
4.095	-0.059
4.091	-0.061
4.089	-0.061
4.091	-0.063
4.091	-0.060
4.094	-0.059
4.095	-0.057
4.093	-0.059
4.089	-0.059
4.093	-0.064
4.091	-0.059
4.095	-0.059
4.095	-0.055
4.095	-0.060
4.091	-0.063
4.089	-0.064
4.089	-0.059
4.093	-0.060
4.095	-0.057
4.095	-0.059
4.091	-0.059
4.091	-0.061
4.089	-0.061
4.091	-0.059
4.094	-0.060
4.095	-0.057
4.091	-0.059
4.089	-0.059
4.089	-0.061
4.091	-0.063
4.091	-0.059
4.094	-0.056
4.090	-0.057
4.091	-0.059
4.089	-0.059
4.093	-0.063
4.093	-0.059
4.095	-0.060
4.091	-0.057
4.091	-0.059
4.091	-0.059
4.089	-0.064
4.091	-0.063
4.095	-0.060
4.094	-0.057
4.091	-0.057
4.089	-0.059
4.089	-0.063
4.093	-0.064
4.091	-0.059
4.095	-0.056
4.091	-0.056
4.091	-0.059
4.090	-0.059
4.090	-0.061
4.091	-0.059
4.095	-0.059
4.095	-0.056
4.091	-0.056
4.089	-0.059
4.089	-0.061
4.091	-0.064
4.091	-0.060
4.095	-0.057
4.090	-0.056
4.089	-0.059
4.089	-0.059
4.091	-0.063
4.091	-0.059
4.095	-0.059
4.093	-0.056
4.094	-0.057
4.089	-0.059
4.089	-0.061
4.091	-0.061
4.090	-0.059
4.095	-0.056
4.091	-0.057
4.091	-0.059
4.089	-0.063
4.091	-0.061
4.091	-0.059
4.095	-0.060
4.093	-0.057
4.091	-0.060
4.089	-0.059
4.089	-0.060
4.091	-0.059
4.093	-0.057
4.095	-0.059
4.095	-0.060
4.091	-0.063
4.089	-0.061
4.089	-0.061
4.091	-0.059
4.095	-0.056
4.091	-0.055
4.091	-0.059
4.089	-0.059
4.089	-0.063
4.091	-0.060
4.095	-0.059
4.094	-0.057
4.091	-0.059
4.089	-0.059
4.089	-0.063
4.089	-0.059
4.091	-0.059
4.095	-0.057
4.095	-0.059
4.091	-0.059
4.091	-0.061
4.089	-0.063
4.091	-0.059
4.091	-0.057
4.095	-0.057
4.095	-0.060
4.091	-0.059
4.089	-0.064
4.089	-0.059
4.091	-0.057
4.095	-0.056
4.095	-0.059
4.091	-0.059
4.088	-0.059
4.089	-0.061
4.093	-0.059
4.095	-0.059
4.095	-0.055
4.093	-0.057
4.091	-0.059
4.089	-0.061
4.089	-0.060
4.090	-0.059
4.091	-0.057
4.095	-0.059
4.091	-0.059
4.090	-0.061
4.089	-0.064
4.091	-0.059
4.090	-0.057
4.095	-0.059
4.091	-0.059
4.091	-0.063
4.089	-0.063
4.089	-0.059
4.091	-0.059
4.095	-0.056
4.095	-0.059
4.090	-0.063
4.089	-0.063
4.089	-0.060
4.091	-0.059
4.091	-0.057
4.095	-0.055
4.091	-0.059
4.090	-0.061
4.089	-0.064
4.088	-0.059
4.091	-0.060
4.094	-0.056
4.094	-0.059
4.091	-0.059
4.089	-0.064
4.089	-0.060
4.091	-0.059
4.091	-0.059
4.091	-0.057
4.091	-0.059
4.089	-0.060
4.089	-0.063
4.091	-0.063
4.095	-0.059
4.094	-0.057
4.091	-0.056
4.091	-0.059
4.089	-0.063
4.091	-0.061
4.091	-0.059
4.095	-0.057
4.095	-0.056
4.089	-0.059
4.089	-0.059
4.089	-0.063
4.095	-0.059
4.095	-0.059
4.094	-0.059
4.090	-0.059
4.091	-0.063
4.089	-0.060
4.091	-0.060
4.093	-0.057
4.095	-0.057
4.095	-0.059
4.091	-0.061
4.089	-0.064
4.089	-0.059
4.091	-0.059
4.095	-0.057
4.095	-0.059
4.091	-0.059
4.091	-0.061
4.088	-0.063
4.093	-0.059
4.091	-0.057
4.095	-0.057
4.091	-0.059
4.091	-0.061
4.089	-0.063
4.089	-0.060
4.091	-0.059
4.095	-0.057
4.095	-0.059
4.091	-0.059
4.089	-0.064
4.091	-0.063
4.095	-0.059
4.095	-0.060
4.095	-0.056
4.091	-0.059
4.093	-0.064
4.089	-0.061
4.089	-0.059
4.091	-0.059
4.094	-0.056
4.095	-0.059
4.091	-0.059
4.089	-0.061
4.089	-0.060
4.093	-0.060
4.095	-0.056
4.094	-0.059
4.091	-0.063
4.094	-0.061
4.089	-0.061
4.091	-0.060
4.091	-0.057
4.095	-0.059
4.093	-0.059
4.091	-0.059
4.089	-0.061
4.091	-0.059
4.095	-0.059
4.094	-0.056
4.091	-0.059
4.089	-0.060
4.089	-0.063
4.090	-0.059
4.095	-0.060
4.095	-0.057
4.091	-0.055
4.089	-0.059
4.089	-0.061
4.091	-0.064
4.095	-0.059
4.095	-0.056
4.090	-0.056
4.091	-0.059
4.089	-0.059
4.089	-0.063
4.091	-0.060
4.095	-0.059
4.091	-0.056
4.091	-0.059
4.089	-0.059
4.089	-0.061
4.090	-0.059
4.094	-0.059
4.094	-0.057
4.095	-0.059
4.091	-0.061
4.089	-0.061
4.090	-0.063
4.090	-0.060
4.090	-0.055
4.095	-0.060
4.091	-0.059
4.089	-0.059
4.093	-0.061
4.091	-0.059
4.094	-0.060
4.090	-0.057
4.091	-0.060
4.091	-0.063
4.089	-0.063
4.089	-0.059
4.091	-0.059
4.095	-0.057
4.095	-0.059
4.091	-0.059
4.089	-0.063
4.089	-0.059
4.091	-0.060
4.093	-0.057
4.095	-0.057
4.091	-0.059
4.091	-0.064
4.089	-0.063
4.089	-0.059
4.091	-0.056
4.094	-0.055
4.091	-0.057
4.089	-0.059
4.089	-0.061
4.091	-0.061
4.091	-0.060
4.095	-0.059
4.091	-0.056
4.091	-0.059
4.089	-0.059
4.089	-0.061
4.091	-0.060
4.095	-0.059
4.094	-0.055
4.090	-0.057
4.088	-0.060
4.088	-0.063
4.090	-0.064
4.095	-0.059
4.094	-0.057
4.091	-0.056
4.089	-0.059
4.089	-0.061
4.090	-0.061
4.091	-0.059
4.095	-0.059
4.091	-0.057
4.091	-0.059
4.088	-0.060
4.089	-0.063
4.091	-0.059
4.091	-0.059
4.095	-0.056
4.095	-0.059
4.090	-0.059
4.089	-0.063
4.091	-0.064
4.095	-0.060
4.095	-0.056
4.095	-0.055
4.091	-0.059
4.089	-0.060
4.089	-0.063
4.091	-0.059
4.095	-0.061
4.095	-0.057
4.095	-0.059
4.091	-0.059
4.089	-0.061
4.090	-0.061
4.090	-0.059
4.094	-0.055
4.094	-0.057
4.091	-0.060
4.089	-0.060
4.091	-0.061
4.091	-0.059
4.095	-0.059
4.095	-0.056
4.091	-0.056
4.091	-0.059
4.089	-0.064
4.093	-0.061
4.090	-0.060
4.095	-0.059
4.091	-0.057
4.091	-0.059
4.090	-0.063
4.089	-0.059
4.091	-0.060
4.091	-0.057
4.095	-0.059
4.095	-0.059
4.091	-0.060
4.089	-0.061
4.091	-0.061
4.095	-0.060
4.095	-0.056
4.091	-0.056
4.093	-0.059
4.089	-0.059
4.089	-0.061
4.091	-0.059
4.094	-0.060
4.095	-0.057
4.091	-0.059
4.088	-0.060
4.089	-0.061
4.094	-0.061
4.091	-0.059
4.094	-0.057
4.091	-0.056
4.091	-0.059
4.091	-0.064
4.089	-0.059
4.091	-0.060
4.091	-0.057
4.095	-0.059
4.091	-0.060
