vr	encoder
2.130	3.354
0.894	3.365
1.086	3.360
1.125	-0.004
1.159	-0.000
1.226	3.361
1.300	3.365
1.422	3.364
1.519	3.360
1.695	-0.013
2.005	-0.017
2.224	-0.007
2.425	3.345
1.176	3.361
1.272	3.360
1.333	-0.008
1.369	-0.009
1.405	-0.008
1.532	3.357
1.788	3.359
1.855	3.357
1.779	-0.010
1.338	-0.008
1.267	-0.008
1.237	3.360
1.224	3.361
1.210	3.365
1.190	0.011
1.251	-0.003
1.326	-0.008
1.420	3.354
1.523	3.359
1.770	3.357
2.047	3.355
2.259	-0.019
2.485	-0.027
1.212	3.351
1.322	3.360
1.351	3.362
1.429	3.362
1.482	-0.008
1.513	-0.009
1.612	-0.004
1.825	3.352
1.994	3.351
2.124	3.351
1.075	-0.004
1.131	-0.003
1.102	-0.003
1.123	3.360
1.162	3.366
1.244	3.366
1.340	-0.003
1.440	-0.007
1.559	-0.010
1.719	3.354
1.818	3.354
1.254	3.362
1.196	0.001
1.193	-0.003
1.187	-0.005
1.144	3.360
1.080	3.365
1.084	3.369
1.149	0.021
1.288	-0.003
1.542	-0.007
1.814	3.350
2.103	3.350
0.861	3.361
1.084	3.368
1.127	0.001
1.163	0.001
1.224	3.354
1.294	3.359
1.414	3.357
1.517	3.359
1.685	-0.007
1.994	-0.013
2.220	-0.013
2.420	3.341
1.140	3.355
1.270	3.360
1.327	-0.001
1.368	-0.003
1.405	-0.004
1.489	3.352
1.771	3.352
1.845	3.351
1.799	-0.009
1.341	-0.007
1.268	-0.003
1.232	3.360
1.218	3.362
1.205	3.360
1.188	0.014
1.247	-0.003
1.330	-0.000
1.417	3.361
1.509	3.359
1.743	3.356
2.036	3.348
2.251	-0.019
2.472	-0.024
1.187	3.350
1.317	3.360
1.345	3.360
1.414	3.357
1.477	-0.007
1.510	-0.008
1.611	-0.003
1.823	3.354
1.981	3.348
2.116	3.347
1.067	-0.003
1.139	-0.003
1.112	0.002
1.127	3.365
1.158	3.365
1.237	3.364
1.330	-0.007
1.436	-0.008
1.552	-0.008
1.738	3.359
1.774	3.359
1.242	3.360
1.190	-0.003
1.191	-0.007
1.190	-0.003
1.149	3.365
1.086	3.368
1.076	3.365
1.144	3.365
1.265	-0.007
1.523	-0.007
1.814	3.352
2.093	3.354
0.834	3.361
1.078	3.364
1.122	-0.004
1.163	-0.003
1.220	3.355
1.294	3.364
1.408	3.361
1.513	3.360
1.654	-0.013
1.974	-0.019
2.210	-0.017
2.414	3.347
1.127	3.362
1.254	3.360
1.317	-0.008
1.351	-0.009
1.398	-0.004
1.457	3.360
1.770	3.360
1.849	3.355
1.809	-0.013
1.336	-0.012
1.266	-0.008
1.233	3.364
1.218	3.365
1.202	3.364
1.183	3.364
1.238	-0.007
1.316	-0.004
1.411	3.359
1.503	3.361
1.728	3.356
2.028	3.348
2.251	-0.022
2.453	-0.028
1.178	3.345
1.314	3.364
1.351	3.362
1.412	3.360
1.477	-0.009
1.503	-0.010
1.593	-0.007
1.813	3.354
1.977	3.355
2.130	3.350
1.056	-0.004
1.137	-0.007
1.111	0.001
1.126	3.362
1.167	3.366
1.244	3.365
1.337	-0.001
1.436	-0.009
1.537	-0.009
1.757	3.355
1.817	3.359
1.219	3.361
1.206	0.007
1.162	-0.003
1.182	-0.007
1.144	3.361
1.088	3.364
1.080	3.368
1.149	3.365
1.267	0.001
1.505	-0.008
1.730	3.351
2.052	3.347
0.698	3.361
1.057	3.366
1.112	0.002
1.153	-0.003
1.210	0.030
1.284	3.357
1.393	3.365
1.508	3.364
1.654	-0.007
1.967	-0.014
2.208	-0.019
2.402	3.342
1.116	3.357
1.257	3.364
1.319	0.001
1.356	-0.007
1.397	-0.009
1.442	3.354
1.756	3.355
1.839	3.357
1.823	0.004
1.342	-0.007
1.265	-0.004
1.229	3.357
1.212	3.362
1.201	3.362
1.184	3.365
1.239	-0.003
1.314	-0.004
1.408	3.354
1.485	3.355
1.708	3.357
2.013	3.354
2.245	-0.017
2.438	-0.021
1.154	0.001
1.303	3.355
1.312	3.359
1.396	3.360
1.467	-0.003
1.482	-0.004
1.574	-0.007
1.795	3.354
1.949	3.348
2.108	3.350
1.042	-0.004
1.136	0.001
1.122	-0.000
1.126	3.362
1.167	3.359
1.247	3.360
1.344	-0.000
1.450	-0.004
1.545	-0.004
1.786	3.354
1.762	3.350
1.216	3.360
1.209	0.014
1.187	0.001
1.197	0.001
1.144	3.360
1.086	3.360
1.075	3.361
1.137	3.365
1.257	-0.000
1.480	-0.004
1.755	3.347
2.047	3.347
0.739	3.357
1.067	3.364
1.122	-0.000
1.160	-0.003
1.212	0.006
1.280	3.361
1.387	3.360
1.504	3.356
1.625	-0.008
1.949	-0.014
2.186	-0.013
2.387	3.347
1.515	3.357
1.234	3.357
1.305	-0.005
1.344	-0.004
1.398	-0.003
1.428	3.360
1.748	3.356
1.830	3.351
1.830	0.002
1.338	-0.008
1.275	-0.004
1.240	3.364
1.219	3.361
1.197	3.364
1.187	3.360
1.230	-0.000
1.309	-0.004
1.406	3.354
1.482	3.361
1.692	3.357
1.990	3.350
2.228	-0.023
2.424	-0.024
1.150	-0.003
1.309	3.361
1.335	3.361
1.386	3.357
1.457	-0.007
1.486	-0.008
1.564	-0.004
1.789	3.364
1.946	3.352
2.100	3.347
1.014	-0.007
1.126	-0.004
1.117	0.001
1.125	3.365
1.163	3.364
1.235	3.365
1.328	-0.003
1.435	-0.007
1.532	-0.008
1.790	3.354
1.800	3.357
1.197	3.360
1.219	3.361
1.160	-0.007
1.187	-0.007
1.141	3.361
1.095	3.365
1.084	3.369
1.137	3.364
1.226	-0.004
1.457	-0.009
1.699	3.347
2.021	3.351
0.652	3.362
1.056	3.364
1.113	-0.004
1.149	-0.003
1.207	0.001
1.274	3.365
1.379	3.360
1.495	3.360
1.620	-0.010
1.933	-0.018
2.176	-0.018
2.378	3.345
1.512	3.357
1.242	3.361
1.308	-0.000
1.345	-0.008
1.393	-0.009
1.428	3.359
1.742	3.359
1.828	3.357
1.839	3.354
1.342	-0.010
1.271	-0.009
1.233	3.360
1.219	3.362
1.207	3.365
1.190	3.364
1.220	-0.003
1.291	-0.007
1.392	3.348
1.473	3.357
1.677	3.360
1.974	3.355
2.223	-0.019
2.400	-0.028
1.107	-0.010
1.290	3.359
1.312	3.360
1.370	3.365
1.454	-0.004
1.472	-0.012
1.546	-0.010
1.762	3.354
1.926	3.352
2.089	3.352
0.973	-0.004
1.127	-0.004
1.127	-0.004
1.125	3.359
1.164	3.365
1.233	3.368
1.330	0.011
1.438	-0.007
1.526	-0.012
1.779	3.351
1.738	3.355
1.186	3.360
1.237	3.366
1.182	0.001
1.196	-0.001
1.142	3.361
1.098	3.360
1.081	3.365
1.140	3.365
1.233	0.001
1.448	-0.007
1.709	3.324
2.007	3.348
0.668	3.360
1.046	3.366
1.111	0.002
1.153	-0.003
1.204	-0.003
1.268	3.359
1.370	3.361
1.492	3.360
1.616	-0.004
1.923	-0.010
2.164	-0.018
2.367	3.341
1.468	3.354
1.218	3.360
1.300	0.001
1.341	-0.003
1.387	-0.007
1.424	3.354
1.732	3.351
1.826	3.355
1.848	3.356
1.347	-0.008
1.286	-0.007
1.238	3.357
1.220	3.359
1.204	3.362
1.192	3.364
1.224	-0.000
1.298	-0.004
1.392	0.006
1.472	3.354
1.660	3.354
1.961	3.354
2.220	-0.018
2.388	-0.021
1.075	-0.004
1.284	3.359
1.324	3.357
1.349	3.360
1.444	-0.004
1.472	-0.004
1.546	-0.008
1.753	3.354
1.916	3.350
2.075	3.348
1.047	-0.003
1.125	0.001
1.123	0.001
1.117	3.364
1.153	3.364
1.224	3.360
1.321	0.013
1.428	-0.007
1.522	-0.005
1.764	3.354
1.765	3.354
1.153	3.356
1.248	3.362
1.182	-0.003
1.202	0.001
1.156	3.364
1.111	3.364
1.080	3.365
1.137	3.361
1.229	-0.004
1.408	-0.005
1.696	0.002
1.996	3.355
1.078	3.360
1.042	3.360
1.111	-0.004
1.149	-0.003
1.202	0.001
1.266	3.365
1.361	3.361
1.484	3.360
1.606	-0.010
1.905	-0.015
2.156	-0.017
2.360	3.347
1.444	3.357
1.209	3.360
1.290	0.004
1.335	-0.005
1.391	-0.008
1.422	3.360
1.724	3.356
1.821	3.355
1.845	3.351
1.346	-0.008
1.290	-0.003
1.238	3.355
1.229	3.362
1.210	3.364
1.202	3.360
1.219	-0.003
1.294	-0.005
1.387	0.002
1.470	3.361
1.648	3.356
1.939	3.350
2.209	-0.023
2.369	-0.027
1.100	-0.008
1.289	3.360
1.346	3.362
1.352	3.360
1.445	-0.008
1.471	-0.008
1.540	-0.008
1.742	3.355
1.907	3.356
2.066	3.351
0.931	0.006
1.117	-0.007
1.116	-0.003
1.117	3.361
1.151	3.368
1.220	3.365
1.312	3.362
1.417	-0.007
1.505	-0.008
1.739	3.357
1.722	3.357
1.155	3.360
1.260	3.359
1.178	-0.005
1.202	-0.003
1.162	3.354
1.117	3.365
1.084	3.368
1.134	3.364
1.212	-0.005
1.406	-0.009
1.715	-0.005
2.002	3.354
1.388	3.362
1.034	3.364
1.103	-0.000
1.137	-0.004
1.187	-0.001
1.258	3.360
1.352	3.365
1.482	3.360
1.596	-0.007
1.887	-0.013
2.135	-0.022
2.349	3.345
1.434	3.354
1.216	3.362
1.288	0.010
1.324	-0.004
1.375	-0.008
1.416	3.357
1.711	3.355
1.816	3.357
1.849	3.354
1.349	-0.012
1.295	-0.009
1.232	3.352
1.224	3.364
1.209	3.362
1.206	3.364
1.216	-0.001
1.285	-0.008
1.382	-0.000
1.463	3.360
1.640	3.360
1.930	3.354
2.220	-0.017
2.364	-0.027
1.036	-0.009
1.290	3.357
1.355	3.362
1.382	3.362
1.458	-0.004
1.481	-0.010
1.534	-0.010
1.734	3.354
1.900	3.354
2.058	3.354
1.092	0.011
1.117	-0.003
1.116	-0.005
1.117	3.360
1.153	3.362
1.219	3.364
1.313	3.365
1.415	-0.005
1.495	-0.007
1.718	3.351
1.711	3.354
1.370	3.360
1.270	3.364
1.176	-0.004
1.196	-0.004
1.151	3.351
1.114	3.360
1.080	3.368
1.135	3.368
1.212	-0.000
1.416	-0.007
1.704	-0.009
1.984	3.365
1.697	3.360
1.013	3.368
1.100	0.001
1.139	-0.000
1.188	-0.004
1.253	3.359
1.346	3.361
1.475	3.360
1.594	-0.004
1.879	-0.013
2.130	-0.018
2.341	3.342
1.453	3.348
1.200	3.362
1.290	0.023
1.330	-0.005
1.382	-0.007
1.417	3.355
1.695	3.354
1.808	3.355
1.850	3.356
1.350	-0.005
1.300	-0.007
1.233	3.348
1.221	3.359
1.204	3.360
1.200	3.364
1.214	-0.001
1.288	-0.003
1.379	-0.001
1.458	3.360
1.624	3.354
1.912	3.354
2.218	-0.017
2.359	-0.018
1.041	-0.010
1.281	3.356
1.349	3.357
1.360	3.359
1.453	-0.004
1.477	-0.004
1.531	-0.005
1.722	3.355
1.895	3.350
2.052	3.347
1.025	0.013
1.116	-0.004
1.116	0.001
1.112	3.362
1.144	3.364
1.211	3.360
1.304	3.362
1.414	-0.004
1.504	-0.004
1.722	3.354
1.688	3.354
1.322	3.357
1.274	3.359
1.176	-0.000
1.200	-0.000
1.168	3.354
1.125	3.360
1.083	3.361
1.131	3.365
1.218	-0.003
1.407	-0.003
1.702	-0.004
1.990	3.351
1.912	3.356
1.009	3.360
1.107	-0.000
1.142	-0.003
1.192	0.001
1.256	3.362
1.349	3.360
1.470	3.357
1.585	-0.008
1.868	-0.013
2.126	-0.015
2.326	3.347
1.271	3.351
1.200	3.360
1.280	3.359
1.319	-0.004
1.377	-0.003
1.420	3.360
1.688	3.356
1.807	3.355
1.848	3.350
1.350	-0.013
1.303	-0.003
1.234	0.174
1.228	3.361
1.210	3.362
1.197	3.360
1.205	-0.005
1.282	-0.003
1.379	-0.004
1.457	3.362
1.616	3.357
1.906	3.354
2.220	-0.019
2.353	-0.023
1.234	-0.009
1.279	3.360
1.328	3.362
1.351	3.359
1.440	-0.007
1.457	-0.008
1.508	-0.008
1.709	3.357
1.884	3.355
2.038	3.350
0.912	3.360
1.104	-0.007
1.128	-0.003
1.130	3.365
1.158	3.365
1.218	3.364
1.309	3.360
1.407	-0.009
1.489	-0.008
1.697	3.350
1.696	3.357
1.823	3.360
1.271	3.360
1.153	-0.007
1.186	-0.004
1.162	0.057
1.125	3.365
1.075	3.365
1.128	3.365
1.200	-0.005
1.355	-0.009
1.667	-0.007
1.970	3.351
2.164	3.360
1.000	3.364
1.092	0.001
1.131	-0.004
1.183	-0.004
1.253	3.360
1.341	3.364
1.468	3.362
1.579	-0.007
1.849	-0.017
2.114	-0.019
2.311	3.345
1.188	3.350
1.197	3.360
1.286	3.360
1.312	-0.004
1.369	-0.007
1.412	3.359
1.680	3.359
1.808	3.354
1.853	3.354
1.350	-0.012
1.299	-0.009
1.232	0.006
1.226	3.365
1.211	3.365
1.202	3.364
1.204	-0.004
1.274	-0.007
1.369	-0.005
1.456	3.357
1.607	3.360
1.892	3.357
2.206	-0.015
2.340	-0.022
1.606	-0.013
1.268	3.355
1.350	3.360
1.350	3.364
1.443	0.005
1.471	-0.007
1.494	-0.012
1.686	3.354
1.874	3.355
2.031	3.354
0.859	3.357
1.111	-0.007
1.134	-0.007
1.122	3.362
1.151	3.364
1.209	3.366
1.303	3.365
1.402	-0.004
1.485	-0.010
1.682	3.348
1.639	3.354
1.798	3.361
1.280	3.362
1.178	-0.004
1.202	-0.007
1.167	0.002
1.125	3.362
1.066	3.365
1.131	3.368
1.197	-0.000
1.352	-0.004
1.660	-0.010
1.957	3.350
2.150	3.357
1.000	3.364
1.100	0.001
1.135	-0.003
1.179	-0.004
1.243	3.359
1.332	3.360
1.463	3.359
1.566	0.006
1.835	-0.013
2.102	-0.018
2.302	3.341
1.564	3.347
1.196	3.360
1.280	3.365
1.316	-0.004
1.372	-0.005
1.411	3.355
1.674	3.354
1.807	3.354
1.854	3.354
1.355	-0.007
1.314	-0.004
1.232	0.001
1.223	3.359
1.206	3.361
1.204	3.365
1.201	0.001
1.276	-0.004
1.368	-0.004
1.449	3.355
1.593	3.355
1.882	3.354
2.190	-0.017
2.334	-0.018
1.778	-0.012
1.261	3.357
1.322	3.357
1.341	3.360
1.435	0.007
1.467	-0.004
1.506	-0.008
1.686	3.354
1.872	3.350
2.023	3.348
1.032	3.361
1.116	-0.004
1.145	0.001
1.122	3.361
1.148	3.365
1.202	3.360
1.294	3.362
1.401	-0.004
1.485	-0.004
1.677	3.348
1.660	3.355
1.825	3.357
1.277	3.357
1.174	-0.003
1.202	-0.004
1.170	0.006
1.131	3.361
1.070	3.361
1.128	3.361
1.178	-0.004
1.352	-0.005
1.646	-0.004
1.906	3.355
2.144	3.356
0.971	3.360
1.089	0.001
1.128	-0.003
1.178	0.001
1.247	3.360
1.335	3.360
1.461	3.357
1.555	0.004
1.823	-0.013
2.098	-0.013
2.306	3.348
1.739	3.350
1.192	3.355
1.279	3.360
1.305	-0.005
1.369	-0.003
1.412	3.352
1.667	3.356
1.804	3.352
1.851	3.350
1.342	-0.010
1.314	-0.008
1.240	0.002
1.229	3.365
1.209	3.364
1.202	3.360
1.198	-0.004
1.272	-0.004
1.366	-0.003
1.448	3.361
1.589	3.357
1.872	3.355
2.172	-0.017
2.334	-0.022
1.892	-0.012
1.274	3.360
1.335	3.362
1.324	3.361
1.424	0.006
1.462	-0.009
1.495	-0.008
1.672	3.357
1.868	3.356
2.010	3.351
1.053	3.355
1.108	-0.007
1.139	-0.003
1.125	3.362
1.148	3.366
1.197	3.361
1.285	3.364
1.389	-0.008
1.481	-0.008
1.672	0.890
1.659	3.356
1.818	3.359
1.279	3.360
1.163	-0.005
1.200	-0.007
1.167	0.002
1.136	3.365
1.075	3.369
1.122	3.365
1.190	-0.004
1.340	-0.004
1.660	-0.008
1.900	3.354
2.145	3.359
0.978	3.364
1.098	-0.001
1.127	-0.004
1.177	-0.001
1.238	3.360
1.331	3.364
1.454	3.364
1.555	0.009
1.814	-0.017
2.097	-0.021
2.296	3.345
2.014	3.357
1.196	3.360
1.277	3.360
1.302	-0.008
1.359	-0.004
1.403	3.350
1.649	3.360
1.799	3.359
1.850	3.354
1.328	-0.012
1.309	-0.010
1.234	-0.000
1.230	3.388
1.211	3.366
1.209	3.364
1.197	-0.000
1.266	-0.008
1.359	-0.004
1.447	3.359
1.583	3.361
1.868	3.354
2.140	-0.014
2.318	-0.024
2.032	-0.012
1.258	3.357
1.335	3.362
1.331	3.364
1.421	0.020
1.440	-0.010
1.482	-0.010
1.644	3.355
1.853	3.354
1.998	3.355
1.275	3.357
1.103	-0.003
1.132	-0.005
1.117	3.359
1.142	3.364
1.193	3.366
1.285	3.362
1.386	-0.005
1.473	-0.009
1.654	-0.000
1.676	3.354
1.832	3.360
1.289	3.362
1.169	-0.003
1.196	-0.003
1.165	-0.001
1.135	3.364
1.078	3.365
1.114	3.369
1.193	-0.001
1.338	-0.004
1.664	-0.010
1.890	3.352
2.134	3.355
0.966	3.365
1.094	0.001
1.127	-0.003
1.168	-0.001
1.230	3.359
1.314	3.361
1.448	3.362
1.550	0.202
1.803	-0.013
2.088	-0.017
2.288	3.342
2.317	3.352
1.191	3.359
1.267	3.364
1.294	-0.001
1.351	-0.007
1.391	3.351
1.630	3.354
1.788	3.351
1.844	3.354
1.330	-0.007
1.313	-0.003
1.240	-0.003
1.229	3.361
1.209	3.359
1.206	3.361
1.200	0.001
1.268	-0.000
1.359	-0.000
1.444	3.357
1.569	3.354
1.860	3.351
2.117	-0.014
2.313	-0.018
2.316	-0.015
1.251	3.357
1.318	3.360
1.305	3.359
1.414	3.360
1.442	-0.007
1.478	-0.003
1.636	3.355
1.849	3.354
1.986	3.348
1.394	3.355
1.097	-0.000
1.137	-0.003
1.120	3.356
1.137	3.362
1.183	3.361
1.277	3.362
1.380	-0.005
1.473	-0.004
1.655	-0.000
1.691	3.354
1.834	3.355
1.279	3.357
1.167	-0.004
1.196	-0.003
1.176	0.002
1.137	3.365
1.072	3.365
1.111	3.360
1.181	-0.004
1.330	-0.004
1.654	-0.004
1.870	3.354
2.130	3.345
0.953	3.360
1.085	-0.000
1.127	-0.000
1.168	0.001
1.235	3.364
1.318	3.361
1.443	3.357
1.543	3.355
1.794	-0.013
2.089	-0.018
2.288	3.348
2.354	3.355
1.188	3.360
1.274	3.357
1.299	-0.008
1.360	-0.005
1.402	3.348
1.629	3.360
1.780	3.357
1.841	3.354
1.318	-0.012
1.314	-0.010
1.234	-0.000
1.230	3.364
1.212	3.365
1.209	3.365
1.191	-0.004
1.260	-0.004
1.355	-0.004
1.443	3.361
1.568	3.357
1.853	3.354
2.098	-0.009
2.307	-0.024
2.522	-0.009
1.261	3.356
1.335	3.362
1.319	3.361
1.410	3.357
1.436	-0.009
1.471	-0.008
1.624	3.355
1.840	3.357
1.981	3.351
1.671	3.359
1.088	-0.007
1.128	-0.007
1.121	3.355
1.142	3.366
1.190	3.366
1.281	3.364
1.375	-0.005
1.467	-0.010
1.636	-0.005
1.691	3.354
1.835	3.359
1.280	3.364
1.163	-0.003
1.196	-0.003
1.177	-0.004
1.140	3.361
1.076	3.364
1.120	3.368
1.184	-0.001
1.330	-0.004
1.636	-0.010
1.869	3.348
2.131	3.350
0.949	3.365
1.092	0.013
1.125	-0.000
1.165	-0.005
1.229	3.357
1.310	3.361
1.439	3.362
1.536	3.361
1.783	-0.010
2.077	-0.018
2.282	3.341
2.359	3.356
1.181	3.360
1.290	3.360
1.319	-0.004
1.372	-0.009
1.410	0.006
1.624	3.357
1.792	3.355
1.849	3.357
1.579	-0.008
1.314	-0.007
1.242	-0.007
1.233	3.359
1.215	3.362
1.212	3.365
1.197	0.002
1.261	-0.004
1.350	-0.008
1.436	3.355
1.559	3.357
1.844	3.355
2.093	0.001
2.294	-0.022
2.550	-0.013
1.254	3.354
1.338	3.356
1.352	3.362
1.425	3.364
1.463	-0.007
1.494	-0.012
1.624	3.351
1.828	3.354
1.966	3.354
2.028	3.362
1.090	-0.004
1.137	-0.001
1.125	3.350
1.137	3.364
1.187	3.362
1.280	3.364
1.378	-0.003
1.468	-0.007
1.627	-0.004
1.691	3.352
1.828	3.355
1.280	3.360
1.165	0.001
1.197	0.001
1.174	0.001
1.136	3.360
1.074	3.360
1.113	3.365
1.179	0.002
1.331	-0.001
1.631	-0.007
1.868	3.348
2.126	3.347
0.936	3.361
1.094	0.011
1.131	-0.000
1.165	-0.000
1.226	3.359
1.305	3.360
1.433	3.360
1.534	3.362
1.769	-0.008
2.069	-0.015
2.271	3.346
2.363	3.337
1.179	3.355
1.286	3.361
1.323	-0.003
1.365	-0.004
1.408	0.001
1.607	3.354
1.780	3.351
1.846	3.354
1.668	-0.008
1.324	-0.003
1.248	-0.004
1.230	3.360
1.212	3.360
1.209	3.360
1.201	-0.000
1.261	-0.001
1.346	-0.000
1.434	3.359
1.546	3.355
1.828	3.352
2.086	0.004
2.285	-0.018
2.542	-0.018
1.228	3.355
1.330	3.356
1.342	3.357
1.430	3.360
1.458	-0.007
1.494	-0.004
1.625	3.354
1.834	3.354
1.971	3.348
2.065	3.343
1.086	-0.004
1.146	0.001
1.127	0.034
1.140	3.362
1.183	3.360
1.271	3.362
1.372	-0.004
1.463	-0.004
1.624	-0.007
1.709	3.354
1.825	3.351
1.275	3.356
1.154	-0.001
1.187	-0.000
1.177	0.002
1.145	3.364
1.074	3.365
1.106	3.361
1.167	0.001
1.330	-0.004
1.630	-0.004
1.850	3.354
2.124	3.351
0.918	3.359
1.088	0.011
1.127	-0.000
1.165	0.001
1.228	3.364
1.304	3.364
1.426	3.361
1.524	3.356
1.747	-0.014
2.051	-0.018
2.266	3.341
2.364	3.354
1.176	3.359
1.274	3.361
1.305	-0.007
1.358	-0.005
1.403	0.001
1.599	3.360
1.783	3.355
1.849	3.350
1.672	-0.010
1.326	-0.008
1.244	0.001
1.230	3.364
1.219	3.362
1.207	3.360
1.190	-0.003
1.249	-0.004
1.344	-0.004
1.439	3.360
1.545	3.360
1.818	3.356
2.074	3.347
2.275	-0.024
2.535	-0.021
1.230	3.355
1.332	3.361
1.355	3.360
1.434	3.360
1.461	-0.009
1.489	-0.008
1.611	3.348
1.825	3.356
1.972	3.351
2.065	3.356
1.081	-0.008
1.139	-0.007
1.131	0.006
1.144	3.365
1.187	3.365
1.270	3.362
1.364	-0.007
1.462	-0.007
1.610	-0.007
1.716	3.360
1.851	3.354
1.262	3.360
1.167	-0.005
1.159	-0.003
1.173	-0.000
1.127	3.366
1.069	3.365
1.092	3.366
1.167	-0.000
1.305	-0.007
1.601	-0.008
1.849	3.355
2.120	3.352
0.899	3.361
1.089	0.095
1.126	-0.004
1.165	-0.004
1.225	3.361
1.307	3.365
1.422	3.360
1.526	3.360
1.746	-0.014
2.047	-0.019
2.252	3.338
2.401	3.350
1.162	3.357
1.265	3.360
1.310	-0.004
1.358	-0.009
1.407	-0.003
1.587	3.357
1.780	3.357
1.848	3.357
1.692	-0.007
1.322	-0.010
1.242	-0.008
1.233	3.360
1.219	3.365
1.210	3.365
1.186	0.001
1.244	-0.005
1.335	-0.008
1.433	3.359
1.538	3.357
1.803	3.359
2.077	3.350
2.270	-0.021
2.520	-0.026
1.219	3.355
1.328	3.359
1.351	3.364
1.433	3.362
1.456	-0.005
1.492	-0.012
1.606	3.345
1.818	3.354
1.972	3.355
2.065	3.359
1.081	-0.003
1.136	-0.007
1.131	0.001
1.145	3.362
1.187	3.364
1.266	3.365
1.361	-0.004
1.457	-0.007
1.599	-0.010
1.711	3.355
1.827	3.354
1.266	3.364
1.168	-0.000
1.182	-0.003
1.176	-0.004
1.126	3.361
1.065	3.365
1.093	3.368
1.162	0.007
1.299	-0.004
1.579	-0.012
1.818	3.350
2.103	3.350
0.902	3.364
1.090	3.368
1.132	-0.000
1.163	-0.001
1.224	3.357
1.300	3.361
1.417	3.364
1.524	3.360
1.728	-0.012
2.035	-0.017
2.236	3.333
2.418	3.345
1.158	3.360
1.266	3.364
1.314	-0.004
1.359	-0.005
1.402	-0.007
1.564	3.356
1.775	3.354
1.846	3.354
1.708	-0.004
1.331	-0.008
1.249	-0.004
1.229	3.357
1.219	3.362
1.212	3.364
1.192	0.004
1.252	-0.000
1.333	-0.008
1.428	3.356
1.529	3.360
1.789	3.359
2.077	3.355
2.278	-0.018
2.517	-0.024
1.226	3.351
1.326	3.355
1.360	3.359
1.436	3.360
1.472	-0.003
1.505	-0.008
1.606	3.345
1.811	3.351
1.971	3.351
2.084	3.355
1.080	-0.000
1.142	-0.003
1.131	0.002
1.145	3.360
1.179	3.360
1.265	3.362
1.360	-0.001
1.462	-0.003
1.593	-0.008
1.727	3.351
1.823	3.351
1.263	3.360
1.162	0.001
1.167	-0.000
1.173	-0.000
1.116	3.361
1.057	3.361
1.078	3.365
1.160	0.011
1.291	-0.004
1.566	-0.004
1.788	3.354
2.093	3.350
0.876	3.360
1.088	3.365
1.136	-0.000
1.167	0.001
1.224	3.360
1.299	3.361
1.411	3.357
1.523	3.360
1.725	-0.010
2.027	-0.013
2.236	0.019
2.424	3.345
1.148	3.355
1.274	3.359
1.324	-0.004
1.366	-0.004
1.410	-0.000
1.554	3.356
1.774	3.355
1.848	3.351
1.742	-0.008
1.332	-0.004
1.254	-0.000
1.229	3.360
1.214	3.361
1.206	3.361
1.187	0.006
1.249	-0.004
1.332	-0.000
1.428	3.360
1.524	3.359
1.776	3.352
2.064	3.351
2.275	-0.017
2.516	-0.023
1.225	3.359
1.335	3.359
1.324	3.357
1.410	3.356
1.457	-0.009
1.496	-0.008
1.604	0.014
1.811	3.354
1.962	3.348
2.088	3.347
1.075	-0.007
1.146	-0.000
1.137	0.004
1.150	3.362
1.187	3.364
1.265	3.359
1.358	-0.004
1.453	-0.007
1.584	-0.005
1.733	3.357
1.839	3.354
1.261	3.360
1.169	-0.004
1.167	-0.001
1.186	-0.003
1.132	3.365
1.075	3.368
1.088	3.365
1.163	0.009
1.279	-0.003
1.548	-0.008
1.741	3.357
2.079	3.352
0.866	3.361
1.086	3.364
1.134	0.001
1.170	-0.005
1.229	3.360
1.307	3.365
1.416	3.362
1.520	3.360
1.709	-0.010
2.014	-0.019
2.232	-0.013
2.434	3.345
1.146	3.360
1.274	3.364
1.321	-0.004
1.363	-0.009
1.411	-0.008
1.540	3.357
1.778	3.359
1.848	3.356
1.769	-0.010
1.328	-0.013
1.251	-0.008
1.226	3.360
1.218	3.362
1.206	3.365
1.188	0.011
1.244	-0.007
1.321	-0.008
1.420	3.360
1.518	3.360
1.772	3.359
2.065	3.351
2.273	-0.023
2.507	-0.028
1.212	3.348
1.332	3.361
1.347	3.362
1.417	3.360
1.462	-0.007
1.481	-0.012
1.583	-0.000
1.799	3.354
1.943	3.355
2.083	3.350
1.071	-0.004
1.137	-0.005
1.137	-0.003
1.146	3.364
1.184	3.365
1.265	3.364
1.356	-0.003
1.457	-0.010
1.579	-0.013
1.727	3.354
1.837	3.357
1.260	3.362
1.193	0.002
1.168	-0.001
1.188	-0.004
1.128	3.360
1.075	3.365
1.088	3.369
1.159	0.021
1.277	-0.004
1.538	-0.010
1.767	3.354
2.069	3.354
0.842	3.365
1.081	3.364
1.132	-0.000
1.163	-0.004
1.218	3.351
1.299	3.361
1.407	3.364
1.519	3.361
1.702	-0.010
2.010	-0.017
2.231	-0.018
2.434	3.345
1.137	3.359
1.275	3.364
1.319	-0.003
1.365	-0.005
1.410	-0.008
1.506	3.352
1.767	3.355
1.848	3.354
1.784	-0.007
1.336	-0.008
1.260	-0.008
1.233	3.356
1.214	3.361
1.206	3.365
1.192	0.014
1.246	-0.003
1.323	-0.008
1.414	3.356
1.510	3.357
1.758	3.359
2.065	3.355
2.283	-0.021
2.511	-0.028
1.204	3.345
