vr	encoder
1.552	-0.008
1.654	-0.009
1.888	3.355
1.937	3.359
1.499	3.356
1.361	3.357
1.234	-0.007
1.270	-0.004
1.295	0.043
1.282	3.364
1.244	3.364
1.328	3.365
1.408	-0.007
1.478	-0.007
1.780	-0.008
1.953	3.356
2.145	3.359
1.061	3.359
1.201	0.006
1.247	-0.003
1.291	-0.000
1.350	3.361
1.439	3.361
1.546	3.360
1.640	3.356
1.868	-0.014
2.149	-0.015
2.353	0.004
2.551	3.348
1.260	3.355
1.392	3.360
1.412	-0.005
1.462	-0.007
1.512	-0.003
1.620	3.356
1.895	3.355
1.951	3.350
1.921	-0.001
1.473	-0.008
1.421	-0.008
1.387	3.360
1.354	3.362
1.335	3.361
1.308	3.360
1.332	-0.008
1.422	-0.005
1.512	0.001
1.582	3.361
1.750	3.356
2.051	3.355
2.366	-0.021
2.522	-0.022
1.487	-0.009
1.373	3.360
1.410	3.359
1.444	3.360
1.534	0.004
1.464	-0.010
1.542	-0.007
1.733	3.357
1.942	3.356
2.094	3.351
2.163	3.359
1.168	-0.009
1.253	-0.004
1.228	0.028
1.244	3.365
1.298	3.364
1.384	3.362
1.466	-0.008
1.579	-0.010
1.728	-0.008
1.876	3.357
1.981	3.355
1.341	3.360
1.260	-0.004
1.252	-0.007
1.296	-0.003
1.303	3.364
1.285	3.366
1.285	3.364
1.388	3.362
1.443	-0.007
1.610	-0.008
1.876	3.347
2.022	3.352
0.762	3.360
1.142	3.360
1.223	-0.003
1.265	-0.004
1.308	0.001
1.378	3.364
1.478	3.361
1.590	3.356
1.701	-0.009
2.000	-0.013
2.242	-0.013
2.441	3.348
1.611	3.354
1.335	3.359
1.410	3.355
1.435	-0.008
1.485	-0.004
1.529	3.352
1.800	3.356
1.923	3.355
1.960	3.350
1.513	-0.013
1.462	-0.008
1.392	-0.005
1.375	3.361
1.335	3.365
1.331	3.364
1.302	-0.004
1.363	-0.008
1.467	-0.004
1.538	3.361
1.630	3.361
1.876	3.356
2.187	3.350
2.441	-0.021
2.643	-0.023
1.279	3.342
1.407	3.360
1.400	3.360
1.484	3.360
1.532	-0.008
1.459	-0.008
1.598	-0.007
1.839	3.357
2.007	3.359
2.150	3.352
1.116	-0.007
1.228	-0.007
1.242	-0.004
1.232	3.364
1.256	3.365
1.323	3.364
1.414	3.360
1.510	-0.008
1.617	-0.008
1.835	3.350
1.860	3.354
1.396	3.357
1.372	3.360
1.243	-0.005
1.267	-0.003
1.289	-0.000
1.280	3.365
1.240	3.364
1.313	3.364
1.400	-0.004
1.467	-0.007
1.752	-0.008
1.930	3.357
2.154	3.355
1.019	3.361
1.188	3.360
1.238	-0.005
1.277	-0.003
1.335	3.360
1.417	3.365
1.527	3.360
1.625	3.360
1.821	-0.014
2.122	-0.015
2.353	-0.017
2.532	3.348
1.294	3.357
1.386	3.360
1.421	-0.008
1.457	-0.010
1.512	-0.008
1.556	3.360
1.884	3.360
1.943	3.354
1.949	3.354
1.472	-0.012
1.436	-0.007
1.380	3.350
1.356	3.364
1.335	3.365
1.326	3.362
1.322	-0.007
1.407	-0.008
1.504	-0.003
1.574	3.361
1.719	3.360
2.007	3.355
2.312	-0.017
2.495	-0.024
2.283	-0.012
1.360	3.354
1.422	3.361
1.444	3.360
1.534	3.359
1.501	-0.010
1.542	-0.008
1.709	3.350
1.911	3.357
2.079	3.354
2.195	3.348
1.148	-0.008
1.244	-0.005
1.237	-0.000
1.238	3.365
1.280	3.364
1.369	3.364
1.452	-0.007
1.557	-0.009
1.692	-0.008
1.937	3.357
1.993	3.355
1.548	3.359
1.296	0.007
1.248	-0.008
1.300	-0.004
1.294	3.364
1.289	3.365
1.262	3.366
1.380	3.364
1.406	-0.004
1.554	-0.010
1.851	-0.001
1.990	3.352
1.024	3.362
1.102	3.365
1.200	-0.001
1.247	-0.007
1.289	-0.003
1.355	3.365
1.461	3.365
1.574	3.360
1.672	0.004
1.953	-0.017
2.208	-0.015
2.402	3.346
2.480	3.357
1.316	3.359
1.407	3.359
1.429	-0.009
1.473	-0.008
1.518	0.001
1.743	3.360
1.902	3.357
1.946	3.355
1.449	-0.010
1.458	-0.012
1.396	-0.007
1.370	3.361
1.340	3.364
1.330	3.361
1.304	0.011
1.350	-0.008
1.448	-0.004
1.533	3.357
1.611	3.361
1.840	3.360
2.149	3.352
2.390	-0.022
2.592	-0.023
1.247	-0.008
1.393	3.360
1.397	3.361
1.462	3.359
1.538	-0.004
1.471	-0.010
1.574	-0.007
1.804	3.354
1.967	3.357
2.124	3.355
0.916	0.010
1.207	-0.008
1.232	-0.007
1.209	3.360
1.224	3.365
1.285	3.366
1.391	3.362
1.482	-0.005
1.599	-0.010
1.798	0.006
1.842	3.354
1.275	3.360
1.370	3.360
1.238	-0.007
1.258	-0.004
1.300	-0.003
1.316	3.362
1.248	3.365
1.330	3.361
1.393	-0.004
1.456	-0.004
1.719	-0.008
1.900	3.352
2.073	3.357
0.924	3.362
1.148	3.365
1.212	-0.004
1.254	-0.003
1.290	3.354
1.377	3.365
1.495	3.364
1.606	3.360
1.769	-0.012
2.083	-0.018
2.317	-0.017
2.495	3.345
1.468	3.357
1.375	3.361
1.405	-0.003
1.434	-0.009
1.478	-0.010
1.517	3.357
1.837	3.356
1.921	3.357
1.946	3.354
1.480	-0.013
1.434	-0.010
1.370	0.015
1.356	3.360
1.330	3.364
1.327	3.361
1.318	-0.004
1.389	-0.008
1.485	-0.004
1.559	3.357
1.682	3.360
1.967	3.359
2.231	-0.004
2.441	-0.024
2.672	-0.021
1.316	3.355
1.370	3.360
1.420	3.364
1.508	3.364
1.495	-0.007
1.499	-0.010
1.657	0.159
1.876	3.355
2.051	3.354
2.176	3.356
1.114	-0.004
1.228	-0.004
1.200	-0.004
1.168	3.361
1.210	3.365
1.294	3.366
1.407	-0.001
1.531	-0.007
1.654	-0.012
1.924	3.351
1.957	3.355
1.416	3.364
1.332	3.365
1.246	-0.003
1.281	-0.008
1.330	3.357
1.356	3.362
1.288	3.365
1.387	3.365
1.424	-0.004
1.514	-0.009
1.800	-0.008
1.972	3.354
1.822	3.364
1.067	3.365
1.176	0.001
1.224	-0.003
1.262	-0.005
1.314	3.360
1.417	3.362
1.533	3.364
1.640	3.364
1.895	-0.010
2.176	-0.018
2.373	3.348
2.503	3.350
1.290	3.360
1.403	3.360
1.417	-0.007
1.453	-0.010
1.495	-0.007
1.676	3.357
1.881	3.355
1.939	3.357
1.878	-0.008
1.464	-0.009
1.402	-0.009
1.366	3.360
1.341	3.360
1.323	3.365
1.305	3.364
1.341	-0.003
1.428	-0.008
1.508	3.350
1.585	3.359
1.788	3.360
2.098	3.357
2.367	-0.013
2.534	-0.023
1.243	-0.014
1.366	3.354
1.389	3.360
1.438	3.362
1.523	-0.004
1.487	-0.007
1.555	-0.010
1.769	3.354
1.946	3.355
2.097	3.356
1.414	3.361
1.183	-0.004
1.220	-0.007
1.177	3.360
1.177	3.364
1.218	3.365
1.346	3.368
1.448	-0.004
1.570	-0.007
1.751	-0.009
1.846	3.354
1.873	3.359
1.391	3.362
1.253	-0.000
1.279	-0.004
1.312	-0.004
1.319	3.359
1.275	3.364
1.322	3.364
1.401	0.018
1.448	-0.004
1.676	-0.009
1.893	3.351
2.056	3.350
0.862	3.362
1.131	3.366
1.197	0.002
1.249	-0.003
1.279	0.002
1.352	3.357
1.467	3.362
1.582	3.360
1.716	-0.004
2.041	-0.013
2.273	-0.017
2.465	3.345
1.229	3.354
1.358	3.359
1.410	0.014
1.429	-0.003
1.463	-0.008
1.494	3.359
1.803	3.354
1.910	3.355
1.947	3.357
1.491	-0.007
1.453	-0.008
1.378	-0.003
1.361	3.357
1.321	3.362
1.318	3.364
1.309	0.001
1.375	-0.001
1.471	-0.004
1.542	3.355
1.652	3.355
1.929	3.355
2.210	3.355
2.444	-0.017
2.653	-0.023
1.289	3.354
1.346	3.356
1.391	3.360
1.491	3.360
1.501	-0.004
1.484	-0.003
1.625	-0.004
1.867	3.351
2.019	3.354
2.164	3.351
1.066	-0.003
1.229	-0.000
1.207	-0.000
1.165	3.362
1.188	3.360
1.254	3.364
1.387	0.013
1.513	-0.003
1.625	-0.008
1.872	3.355
1.930	3.351
1.632	3.357
1.349	3.360
1.249	0.001
1.294	-0.000
1.312	3.351
1.330	3.359
1.274	3.360
1.356	3.362
1.429	-0.004
1.499	-0.003
1.798	-0.009
1.963	3.354
2.133	3.355
1.029	3.362
1.162	0.002
1.214	0.001
1.267	-0.003
1.305	3.361
1.403	3.360
1.517	3.359
1.625	3.355
1.854	-0.013
2.144	-0.013
2.344	0.053
2.532	3.346
1.261	3.354
1.392	3.356
1.411	-0.004
1.442	-0.008
1.475	-0.003
1.585	3.357
1.862	3.356
1.930	3.351
1.920	0.001
1.468	-0.008
1.412	-0.004
1.365	3.361
1.341	3.361
1.316	3.359
1.300	3.360
1.330	-0.004
1.412	-0.003
1.500	0.001
1.573	3.360
1.753	3.355
2.047	3.351
2.364	-0.017
2.518	-0.023
1.243	-0.009
1.351	3.355
1.360	3.359
1.408	3.359
1.501	0.007
1.454	-0.005
1.520	-0.003
1.729	3.360
1.919	3.354
2.074	3.350
2.145	3.360
1.151	-0.004
1.220	-0.004
1.186	3.011
1.178	3.364
1.209	3.365
1.319	3.360
1.425	-0.004
1.552	-0.007
1.710	-0.004
1.851	3.357
1.960	3.355
1.310	3.355
1.248	-0.003
1.257	-0.004
1.303	-0.000
1.331	3.364
1.319	3.361
1.302	3.362
1.389	3.360
1.448	-0.008
1.626	-0.008
1.898	3.350
2.047	3.355
0.747	3.360
1.109	3.364
1.182	-0.005
1.244	-0.003
1.279	-0.000
1.346	3.365
1.454	3.361
1.569	3.360
1.676	-0.010
1.989	-0.013
2.231	-0.015
2.430	3.348
1.588	3.355
1.319	3.359
1.391	3.357
1.402	-0.009
1.450	-0.007
1.481	3.354
1.762	3.360
1.901	3.356
1.946	3.355
1.471	-0.013
1.453	-0.009
1.377	-0.005
1.355	3.362
1.324	3.362
1.317	3.361
1.299	-0.003
1.355	-0.008
1.453	-0.004
1.526	3.360
1.622	3.361
1.878	3.357
2.184	3.348
2.432	-0.022
2.624	-0.024
1.268	3.347
1.366	3.360
1.380	3.360
1.449	3.357
1.491	-0.009
1.485	-0.007
1.601	-0.004
1.840	3.359
1.989	3.351
2.138	3.348
1.053	-0.007
1.207	-0.005
1.207	-0.003
1.165	3.365
1.183	3.364
1.233	3.364
1.369	3.360
1.485	-0.008
1.607	-0.007
1.830	3.351
1.877	3.356
1.461	3.359
1.380	3.357
1.238	-0.007
1.277	-0.005
1.304	-0.000
1.331	3.365
1.257	3.364
1.322	3.362
1.396	-0.004
1.472	-0.004
1.779	-0.008
1.958	3.357
2.124	3.355
0.988	3.361
1.145	3.361
1.196	-0.004
1.247	-0.003
1.277	3.365
1.355	3.365
1.472	3.360
1.583	3.360
1.786	-0.013
2.088	-0.014
2.321	-0.012
2.502	3.347
1.223	3.356
1.360	3.356
1.392	-0.007
1.412	-0.007
1.448	-0.003
1.487	3.360
1.828	3.357
1.918	3.352
1.932	3.351
1.462	-0.008
1.422	-0.004
1.366	3.354
1.342	3.361
1.317	3.359
1.305	3.360
1.310	-0.004
1.392	-0.004
1.492	-0.000
1.561	3.361
1.708	3.359
1.995	3.352
2.288	-0.014
2.471	-0.021
2.427	-0.009
1.326	3.360
1.347	3.360
1.406	3.359
1.477	3.357
1.431	-0.005
1.498	-0.004
1.672	3.351
1.883	3.359
2.052	3.354
2.170	3.350
1.117	-0.008
1.223	-0.004
1.197	0.002
1.174	3.365
1.204	3.365
1.289	3.360
1.407	-0.005
1.534	-0.005
1.671	-0.008
1.933	3.357
1.985	3.354
1.529	3.360
1.302	0.018
1.248	-0.008
1.302	-0.003
1.324	3.364
1.341	3.365
1.280	3.364
1.382	3.359
1.415	-0.007
1.531	-0.008
1.840	-0.007
2.013	3.356
1.266	3.360
1.084	3.364
1.167	-0.000
1.210	-0.004
1.252	-0.000
1.289	3.360
1.402	3.365
1.526	3.364
1.627	0.010
1.910	-0.014
2.178	-0.019
2.378	3.348
2.490	3.354
1.285	3.361
1.389	3.360
1.392	-0.005
1.428	-0.010
1.471	-0.003
1.695	3.357
1.884	3.360
1.943	3.359
1.769	-0.008
1.453	-0.013
1.394	-0.009
1.365	3.360
1.338	3.361
1.316	3.365
1.304	3.364
1.346	-0.004
1.442	-0.008
1.524	3.355
1.598	3.360
1.814	3.360
2.114	3.357
2.376	-0.018
2.548	-0.026
1.174	-0.013
1.359	3.359
1.372	3.360
1.429	3.364
1.512	-0.004
1.454	-0.007
1.543	-0.010
1.776	3.355
1.943	3.354
2.102	3.355
1.039	3.357
1.182	-0.007
1.218	-0.007
1.181	3.359
1.192	3.365
1.229	3.368
1.350	3.365
1.452	-0.004
1.565	-0.009
1.761	-0.008
1.844	3.354
1.281	3.361
1.372	3.362
1.253	-0.004
1.279	-0.007
1.316	-0.007
1.326	3.360
1.288	3.362
1.321	3.366
1.396	0.011
1.449	-0.007
1.690	-0.012
1.887	3.354
2.089	3.354
0.874	3.365
1.130	3.365
1.193	-0.003
1.243	-0.005
1.265	0.001
1.326	3.361
1.452	3.361
1.573	3.364
1.713	-0.004
2.032	-0.017
2.264	-0.019
2.460	3.347
1.282	3.354
1.350	3.360
1.402	0.010
1.403	-0.007
1.444	-0.009
1.477	3.355
1.799	3.355
1.911	3.355
1.949	3.357
1.484	-0.009
1.443	-0.008
1.372	-0.005
1.358	3.360
1.326	3.365
1.330	3.365
1.314	-0.001
1.382	-0.004
1.484	-0.008
1.543	3.355
1.654	3.359
1.929	3.359
2.210	3.354
2.436	-0.019
2.647	-0.024
1.282	3.351
1.352	3.357
1.400	3.360
1.480	3.364
1.492	-0.007
1.490	-0.008
1.604	-0.008
1.848	3.354
1.988	3.352
2.143	3.355
1.052	-0.003
1.233	-0.004
1.228	-0.001
1.186	3.360
1.206	3.365
1.265	3.365
1.388	0.026
1.509	-0.003
1.624	-0.008
1.860	3.354
1.896	3.351
1.664	3.355
1.355	3.361
1.253	-0.003
1.290	-0.000
1.307	0.005
1.328	3.359
1.274	3.360
1.365	3.366
1.428	-0.000
1.491	-0.003
1.784	-0.009
1.980	3.350
2.147	3.350
1.015	3.362
1.153	0.016
1.212	0.001
1.262	-0.001
1.280	3.360
1.358	3.360
1.472	3.361
1.599	3.360
1.813	-0.008
2.119	-0.014
2.329	-0.014
2.526	3.345
1.335	3.354
1.382	3.359
1.401	-0.003
1.422	-0.004
1.466	-0.007
1.515	3.357
1.850	3.352
1.925	3.355
1.939	3.355
1.468	-0.005
1.428	-0.004
1.375	3.359
1.354	3.357
1.335	3.360
1.336	3.361
1.335	-0.000
1.417	-0.003
1.513	-0.004
1.574	3.355
1.727	3.354
2.014	3.355
2.306	-0.010
2.481	-0.018
2.254	-0.013
1.324	3.351
1.342	3.356
1.402	3.360
1.518	3.361
1.467	-0.004
1.505	-0.007
1.672	3.348
1.870	3.352
2.045	3.354
2.164	3.351
1.142	-0.000
1.242	-0.000
1.224	-0.000
1.190	3.362
1.209	3.361
1.294	3.365
1.415	-0.003
1.545	-0.003
1.682	-0.007
1.943	3.354
2.002	3.350
1.668	3.354
1.309	3.362
1.247	0.001
1.299	-0.000
1.321	3.360
1.340	3.360
1.270	3.360
1.394	3.361
1.430	-0.003
1.546	-0.004
1.837	-0.005
2.018	3.354
1.504	3.357
1.075	3.364
1.173	-0.000
1.235	-0.003
1.274	0.001
1.304	3.360
1.408	3.361
1.526	3.359
1.639	3.355
1.911	-0.010
2.182	-0.013
2.388	3.347
2.504	3.350
1.302	3.356
1.406	3.356
1.401	-0.005
1.431	-0.003
1.485	-0.003
1.660	3.356
1.878	3.354
1.937	3.355
1.867	-0.008
1.464	-0.004
1.408	-0.004
1.378	3.359
1.350	3.360
1.335	3.359
1.304	3.364
1.352	-0.003
1.447	-0.004
1.522	3.354
1.598	3.359
1.799	3.357
2.098	3.350
2.376	-0.018
2.531	-0.022
1.167	-0.009
1.355	3.356
1.368	3.360
1.421	3.360
1.533	-0.005
1.482	-0.007
1.546	-0.007
1.756	3.359
1.930	3.357
2.092	3.354
1.648	3.354
1.178	-0.008
1.239	-0.004
1.200	3.356
1.204	3.364
1.234	3.364
1.342	3.360
1.448	-0.008
1.568	-0.007
1.741	-0.004
1.890	3.357
1.957	3.357
1.350	3.360
1.270	-0.007
1.274	-0.004
1.318	-0.004
1.341	3.362
1.302	3.365
1.324	3.362
1.408	3.362
1.486	-0.008
1.702	-0.008
1.916	3.348
2.089	3.354
0.786	3.360
1.136	3.364
1.207	-0.004
1.254	-0.005
1.291	-0.000
1.337	3.364
1.457	3.364
1.575	3.360
1.691	-0.009
1.995	-0.017
2.232	-0.017
2.427	3.347
1.562	3.355
1.317	3.357
1.401	3.360
1.396	-0.007
1.436	-0.010
1.472	3.347
1.737	3.357
1.901	3.359
1.947	3.359
1.482	-0.009
1.452	-0.010
1.382	-0.008
1.370	3.360
1.345	3.361
1.328	3.365
1.304	0.001
1.365	-0.004
1.464	-0.008
1.538	3.355
1.627	3.360
1.878	3.360
2.181	3.357
2.413	-0.019
2.605	-0.023
1.249	-0.004
1.401	3.357
1.412	3.360
1.485	3.364
1.555	-0.003
1.505	-0.008
1.599	-0.010
1.840	3.352
2.000	3.354
2.152	3.354
1.005	0.009
1.228	-0.005
1.249	-0.004
1.226	3.359
1.258	3.364
1.305	3.365
1.412	3.361
1.510	-0.004
1.615	-0.012
1.813	0.128
1.869	3.352
1.393	3.355
1.375	3.360
1.267	-0.000
1.294	-0.004
1.326	-0.003
1.330	3.359
1.268	3.360
1.338	3.365
1.406	0.002
1.480	-0.003
1.753	-0.008
1.942	3.351
2.105	3.352
0.952	3.361
1.176	3.366
1.238	0.001
1.281	-0.003
1.312	3.348
1.372	3.359
1.489	3.361
1.613	3.360
1.762	-0.005
2.074	-0.014
2.307	-0.017
2.486	3.345
1.407	3.350
1.361	3.360
1.408	0.004
1.431	-0.003
1.475	-0.007
1.501	3.355
1.823	3.354
1.926	3.356
1.962	3.355
1.492	-0.007
1.454	-0.008
1.378	-0.001
1.372	3.357
1.330	3.362
1.326	3.362
1.323	-0.003
1.393	-0.000
1.489	-0.004
1.550	3.359
1.667	3.355
1.954	3.352
2.224	3.351
2.444	-0.015
2.662	-0.021
1.298	3.354
1.382	3.357
1.422	3.356
1.506	3.360
1.498	-0.004
1.487	-0.007
1.625	-0.004
1.854	3.354
2.007	3.350
2.138	3.354
1.061	-0.003
1.233	-0.000
1.233	-0.003
1.197	3.361
1.221	3.360
1.282	3.360
1.407	0.013
1.528	-0.007
1.638	-0.003
1.876	3.354
1.954	3.354
1.598	3.354
1.387	3.360
1.280	-0.004
1.313	-0.001
1.335	0.007
1.355	3.360
1.277	3.360
1.361	3.360
1.424	-0.004
1.498	-0.005
1.806	-0.007
1.994	3.354
2.167	3.354
1.030	3.360
1.169	0.009
1.225	-0.003
1.272	0.001
1.304	3.364
1.389	3.360
1.501	3.360
1.617	3.355
1.821	-0.010
2.128	-0.015
2.345	-0.010
2.527	3.348
1.342	3.356
1.377	3.356
1.402	-0.008
1.438	-0.007
1.477	-0.003
1.523	3.360
1.851	3.356
1.932	3.354
1.942	3.351
1.470	-0.009
1.438	-0.008
1.386	3.354
1.365	3.361
1.336	3.361
1.314	3.360
1.330	-0.008
1.412	-0.005
1.509	-0.004
1.574	3.360
1.725	3.360
2.012	3.354
2.297	-0.018
2.476	-0.024
2.540	-0.013
1.338	3.355
1.380	3.360
1.448	3.360
1.524	3.360
1.546	-0.010
1.566	-0.007
1.713	3.347
1.911	3.357
2.070	3.354
2.175	3.351
1.125	-0.008
1.238	-0.008
1.233	-0.000
1.209	3.365
1.239	3.369
1.322	3.364
1.428	-0.005
1.552	-0.009
1.683	-0.009
1.951	3.354
2.000	3.355
1.543	3.359
1.340	3.360
1.275	-0.007
1.310	-0.004
1.346	3.360
1.387	3.365
1.291	3.365
1.407	3.360
1.485	-0.008
1.630	-0.013
1.892	-0.010
2.065	3.354
2.106	3.360
1.097	3.361
1.197	-0.004
1.225	-0.007
1.268	-0.003
1.318	3.360
1.407	3.365
1.514	3.364
1.625	3.360
1.887	-0.014
2.176	-0.018
2.378	3.340
2.527	3.348
1.270	3.360
1.389	3.360
1.369	-0.005
1.421	-0.009
1.462	-0.008
1.624	3.357
1.868	3.359
1.925	3.360
1.884	-0.007
1.457	-0.008
1.411	-0.010
1.379	3.359
1.355	3.364
1.331	3.365
1.312	3.361
1.349	-0.008
1.434	-0.008
1.523	0.001
1.596	3.359
1.786	3.360
2.079	3.357
2.387	-0.018
2.513	-0.021
1.086	-0.015
1.360	3.354
1.382	3.360
1.433	3.364
1.538	0.010
1.463	-0.008
1.526	-0.010
1.711	3.354
1.907	3.354
2.038	3.355
2.080	3.361
1.131	-0.004
1.209	-0.003
1.196	0.025
1.190	3.361
1.220	3.365
1.330	3.368
1.440	-0.000
1.562	-0.007
1.719	-0.010
1.886	3.352
2.002	3.356
1.400	3.361
1.293	0.002
1.288	-0.004
1.324	-0.004
1.314	3.356
1.290	3.361
1.284	3.362
1.396	3.365
1.534	-0.003
1.776	-0.010
1.998	3.338
2.157	3.348
0.733	3.360
1.162	3.362
1.232	0.001
1.257	-0.004
1.295	-0.000
1.350	3.359
1.444	3.359
1.542	3.361
1.660	-0.000
1.963	-0.009
2.224	-0.017
2.404	3.348
2.215	3.351
1.323	3.357
1.401	3.360
1.422	-0.004
1.457	-0.003
1.492	0.002
1.713	3.354
1.890	3.352
1.935	3.354
1.433	-0.008
1.452	-0.005
1.392	-0.005
1.366	3.360
1.344	3.357
1.319	3.360
1.299	0.019
1.364	-0.000
1.458	-0.003
1.538	3.359
1.612	3.356
1.839	3.354
2.144	3.352
2.386	-0.018
2.573	-0.021
1.198	-0.009
1.382	3.357
1.403	3.357
1.452	3.357
1.533	-0.005
1.524	-0.004
1.611	-0.004
1.803	3.355
1.953	3.355
2.075	3.350
0.799	3.360
1.137	-0.001
1.188	0.001
1.176	3.362
1.192	3.365
1.249	3.360
1.370	3.360
1.472	-0.004
1.596	-0.004
1.780	-0.003
1.888	3.356
1.448	3.357
1.375	3.356
1.275	-0.004
1.285	-0.003
1.337	-0.000
1.396	3.360
1.335	3.361
1.344	3.360
1.461	0.010
1.593	-0.007
1.864	-0.008
2.007	3.351
2.175	3.351
0.902	3.359
1.151	3.360
1.212	-0.003
1.249	-0.000
1.294	0.005
1.355	3.360
1.453	3.362
1.554	3.357
1.702	-0.008
2.033	-0.014
2.271	-0.014
2.462	3.348
1.277	3.351
1.331	3.359
1.378	3.359
1.401	-0.005
1.447	-0.003
1.485	3.361
1.769	3.360
1.888	3.356
1.923	3.354
1.453	-0.012
1.443	-0.008
1.379	-0.004
1.370	3.362
1.340	3.365
1.316	3.362
1.305	-0.004
1.377	-0.008
1.481	-0.004
1.550	3.361
1.649	3.361
1.916	3.356
2.208	3.354
2.438	-0.022
2.644	-0.023
1.279	3.346
1.368	3.360
1.397	3.360
1.472	3.360
1.489	-0.009
1.472	-0.009
1.604	-0.007
1.818	3.359
1.956	3.359
2.079	3.354
1.024	-0.005
1.163	-0.005
1.192	-0.003
1.165	3.364
1.193	3.368
1.253	3.365
1.380	3.364
1.499	-0.007
1.621	-0.010
1.841	3.347
1.884	3.354
1.470	3.360
1.392	3.360
1.276	-0.004
1.290	-0.007
1.300	-0.004
1.341	3.360
1.256	3.365
1.326	3.365
1.436	-0.003
1.501	-0.004
1.790	-0.008
1.981	3.354
2.149	3.351
0.980	3.364
1.148	3.364
1.200	0.006
1.244	-0.007
1.291	3.354
1.363	3.361
1.463	3.364
1.576	3.362
1.767	-0.008
2.094	-0.018
2.322	-0.019
2.490	3.346
1.576	3.355
1.361	3.360
1.400	-0.004
1.430	-0.007
1.464	-0.009
1.505	3.357
1.822	3.357
1.906	3.360
1.937	3.354
1.475	-0.009
1.436	-0.007
1.373	0.020
1.360	3.360
1.335	3.361
1.319	3.365
1.326	-0.004
1.400	-0.004
1.498	-0.008
1.562	3.355
1.688	3.357
1.980	3.355
2.242	0.001
2.446	-0.019
2.671	-0.018
1.317	3.351
1.393	3.355
1.442	3.360
1.529	3.362
1.541	-0.003
1.550	-0.008
1.668	-0.001
1.865	3.351
2.014	3.354
2.129	3.351
1.064	-0.003
1.193	-0.004
1.202	-0.001
1.164	3.360
1.209	3.360
1.290	3.362
1.412	0.007
1.541	-0.003
1.658	-0.008
1.907	3.350
1.962	3.350
1.601	3.354
1.382	3.360
1.263	0.002
1.300	-0.004
1.350	3.351
1.389	3.357
1.291	3.359
1.391	3.361
1.482	-0.004
1.624	-0.004
1.886	-0.010
2.035	3.351
2.206	3.351
1.065	3.359
1.176	0.001
1.215	0.001
1.251	-0.004
1.290	3.360
1.373	3.359
1.476	3.361
1.596	3.360
1.840	-0.008
2.145	-0.013
2.345	-0.004
2.532	3.343
1.244	3.354
1.369	3.359
1.382	-0.004
1.426	-0.003
1.462	-0.004
1.538	3.359
1.839	3.354
1.901	3.355
1.909	0.007
1.452	-0.005
1.414	-0.004
1.373	3.359
1.350	3.357
1.322	3.359
1.304	3.364
1.330	-0.003
1.416	-0.001
1.506	-0.003
1.583	3.360
1.746	3.355
2.036	3.352
2.353	-0.014
2.511	-0.021
1.946	-0.012
1.342	3.356
1.366	3.360
1.405	3.359
1.508	3.360
1.463	-0.005
1.498	-0.004
1.667	3.360
1.868	3.356
1.990	3.351
2.089	3.355
1.092	-0.004
1.179	-0.000
1.183	0.006
1.178	3.364
1.212	3.361
1.309	3.360
1.428	-0.003
1.555	-0.005
1.697	-0.004
1.952	3.354
2.008	3.354
1.352	3.357
1.323	0.011
1.277	-0.007
1.322	-0.000
1.326	3.365
1.317	3.362
1.270	3.362
1.414	3.360
1.492	-0.008
1.680	-0.008
1.900	-0.003
2.068	3.355
1.412	3.360
1.121	3.364
1.197	-0.005
1.229	-0.003
1.271	-0.000
1.312	3.365
1.410	3.365
1.512	3.360
1.627	0.016
1.915	-0.014
2.196	-0.014
2.392	3.350
2.509	3.355
1.307	3.360
1.393	3.359
1.396	-0.010
1.445	-0.007
1.480	-0.003
1.662	3.360
1.881	3.357
1.930	3.356
1.848	-0.012
1.452	-0.012
1.391	-0.007
1.366	3.360
1.347	3.365
1.327	3.365
1.295	3.362
1.341	-0.007
1.422	-0.008
1.509	3.352
1.599	3.360
1.799	3.360
2.098	3.354
2.374	-0.019
2.540	-0.024
1.238	-0.010
1.369	3.360
1.387	3.361
1.428	3.360
1.538	-0.007
1.471	-0.009
1.545	-0.008
1.725	3.357
1.915	3.359
2.023	3.357
1.606	3.359
1.116	-0.008
1.174	-0.007
1.167	3.354
1.186	3.364
1.219	3.368
1.342	3.368
1.453	-0.004
1.575	-0.009
1.739	-0.010
1.858	3.355
1.935	3.360
1.368	3.361
1.289	-0.000
1.281	-0.007
1.319	-0.007
1.300	3.361
1.238	3.362
1.304	3.366
1.414	3.364
1.524	-0.005
1.803	-0.013
1.993	3.343
2.154	3.351
0.801	3.360
1.156	3.365
1.219	0.001
1.253	-0.003
1.294	-0.004
1.352	3.357
1.457	3.361
1.551	3.360
1.681	-0.003
1.994	-0.013
2.241	-0.017
2.432	3.342
1.706	3.348
1.340	3.359
1.411	3.362
1.422	-0.004
1.463	-0.007
1.494	3.347
1.748	3.355
1.902	3.356
1.939	3.354
1.481	-0.004
1.449	-0.008
1.382	-0.004
1.366	3.355
1.341	3.361
1.330	3.364
1.300	0.013
1.366	-0.004
1.457	-0.005
1.536	3.355
1.626	3.359
1.860	3.355
2.167	3.355
2.405	-0.019
2.600	-0.023
1.237	-0.008
1.388	3.354
1.406	3.356
1.466	3.360
1.529	-0.004
1.491	-0.003
1.585	-0.007
1.783	3.355
1.940	3.351
2.068	3.352
0.875	0.010
